currency,COP,label.colPesos,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
currency,USD,label.dollar,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
currency,EUR,label.euro,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/1/2012,1825.21,-0.2898,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/2/2012,1825.21,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/3/2012,1825.21,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/4/2012,1825.21,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/5/2012,1824.81,-0.0219,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/6/2012,1814.06,-0.5926,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/7/2012,1804.09,-0.5526,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/8/2012,1797.35,-0.375,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/9/2012,1797.35,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/10/2012,1797.35,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/11/2012,1802.23,0.2708,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/12/2012,1795.4,-0.3804,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/13/2012,1802.22,0.3784,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/14/2012,1799.57,-0.1473,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/15/2012,1789.54,-0.5605,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/16/2012,1789.54,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/17/2012,1789.54,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/18/2012,1789.54,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/19/2012,1800.19,0.5916,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/20/2012,1795.66,-0.2523,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/21/2012,1798.98,0.1845,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/22/2012,1796.75,-0.1241,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/23/2012,1796.75,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/24/2012,1796.75,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/25/2012,1799.29,0.1412,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/26/2012,1795.69,-0.2005,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/27/2012,1799.55,0.2145,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,9/28/2012,1798.08,-0.0818,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/1/2012,1800.52,0.1355,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/2/2012,1800.52,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/3/2012,1798.86,-0.0923,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/4/2012,1800.43,0.0872,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/5/2012,1800.43,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/6/2012,1800.43,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/8/2012,1795.4,-0.2802,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/9/2012,1795.4,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/10/2012,1798.32,0.1624,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/11/2012,1799.78,0.0811,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/12/2012,1797.68,-0.1168,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/14/2012,1797.68,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/16/2012,1797.68,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/18/2012,1798.53,0.0473,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/19/2012,1797.66,-0.0484,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/22/2012,1798.42,0.0423,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/23/2012,1802.91,0.249,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/24/2012,1816.6,0.7536,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/25/2012,1817.25,0.0358,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/26/2012,1816.97,-0.0154,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/27/2012,1816.97,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/28/2012,1823.18,0.3406,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/29/2012,1816.97,-0.3418,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/30/2012,1830.45,0.7364,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,10/31/2012,1829.89,-0.0306,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/1/2012,1831.25,0.0743,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/2/2012,1825.5,-0.315,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/3/2012,1802.91,-1.253,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/5/2012,1825.5,1.2375,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/6/2012,1828.8,0.1804,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/7/2012,1814.99,-0.7609,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/8/2012,1814.83,-0.0088,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/9/2012,1814.21,-0.0342,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/10/2012,1814.49,0.0154,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/12/2012,1814.8,0.0171,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/13/2012,1816.99,0.1205,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/14/2012,1819.3,0.127,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/15/2012,1818.2,-0.0605,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/16/2012,1822.61,0.242,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/17/2012,1822.61,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/18/2012,1823.46,0.0466,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/19/2012,1823.46,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/20/2012,1817.67,-0.3185,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/21/2012,1815.58,-0.1151,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/22/2012,1815.76,0.0099,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/23/2012,1815.76,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/24/2012,1815.16,-0.0331,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/26/2012,1820.18,0.2758,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/27/2012,1824.12,0.216,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/28/2012,1823.54,-0.0318,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/29/2012,1825.08,0.0844,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,11/30/2012,1817.93,-0.3933,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/1/2012,1817.93,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/3/2012,1813.72,-0.2321,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/4/2012,1813.73,0.0006,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/5/2012,1813.57,-0.0088,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/6/2012,1813.57,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/7/2012,1803.69,-0.5478,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/9/2012,1813.57,0.5448,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/10/2012,1797.45,-0.8968,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/11/2012,1803.69,0.346,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/12/2012,1801.5,-0.1216,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/13/2012,1796.31,-0.2889,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/14/2012,1795.05,-0.0702,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/15/2012,1798.37,0.1846,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/17/2012,1798.37,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/18/2012,1796.98,-0.0774,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/19/2012,1794.14,-0.1583,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/20/2012,1790.46,-0.2055,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/21/2012,1788.87,-0.0889,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/22/2012,1779.79,-0.5102,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/23/2012,1779.79,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/24/2012,1779.79,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/25/2012,1773.44,-0.3581,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/26/2012,1773.44,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/27/2012,1771.49,-0.1101,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/28/2012,1771.54,0.0028,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/29/2012,1768.23,-0.1872,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/30/2012,1768.23,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,12/31/2012,1768.23,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/1/2013,1768.23,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/2/2013,1768.23,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/3/2013,1759.97,-0.4693,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/4/2013,1760.83,0.0488,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/8/2013,1767.54,0.3796,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/9/2013,1771.31,0.2128,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/10/2013,1767.96,-0.1895,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/11/2013,1771.31,0.1891,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/12/2013,1762.38,-0.5067,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/13/2013,1762.38,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/14/2013,1762.38,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/15/2013,1758.45,-0.2235,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/16/2013,1769.88,0.6458,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/17/2013,1775.15,0.2969,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/18/2013,1767.78,-0.4169,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/19/2013,1767.74,-0.0023,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/20/2013,1767.74,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/21/2013,1767.74,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/22/2013,1767.74,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/23/2013,1776.96,0.5189,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/24/2013,1778.69,0.0973,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/25/2013,1779.73,0.0584,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/26/2013,1779.25,-0.027,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/27/2013,1779.25,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/28/2013,1779.25,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/29/2013,1779.84,0.0331,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/30/2013,1776.09,-0.2111,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,1/31/2013,1773.24,-0.1607,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/1/2013,1775.65,0.1357,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/2/2013,1776.2,0.031,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/3/2013,1776.2,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/4/2013,1776.2,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/5/2013,1785.92,0.5443,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/6/2013,1789.09,0.1772,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/7/2013,1791.24,0.12,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/8/2013,1795.21,0.2211,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/9/2013,1790.61,-0.2569,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/10/2013,1790.61,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/11/2013,1790.61,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/12/2013,1784.71,-0.3306,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/13/2013,1783.2,-0.0847,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/14/2013,1777.72,-0.3083,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/15/2013,1783.19,0.3068,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/16/2013,1785.41,0.1243,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/17/2013,1785.41,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/18/2013,1785.41,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/19/2013,1785.41,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/20/2013,1794.63,0.5138,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/21/2013,1791.33,-0.1842,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/22/2013,1798.21,0.3826,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/23/2013,1800.7,0.1383,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/24/2013,1800.7,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/25/2013,1800.7,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/26/2013,1806.11,0.2995,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/27/2013,1818.54,0.6835,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,2/28/2013,1816.42,-0.1167,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/1/2013,1814.28,-0.118,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/2/2013,1816.48,0.1211,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/3/2013,1816.48,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/4/2013,1816.48,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/5/2013,1813.53,-0.1627,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/6/2013,1809.65,-0.2144,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/7/2013,1808,-0.0913,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/8/2013,1803.65,-0.2412,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/9/2013,1800.45,-0.1777,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/10/2013,1800.45,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/11/2013,1800.45,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/12/2013,1801.2,0.0416,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/13/2013,1801.64,0.0244,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/14/2013,1798.56,-0.1712,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/15/2013,1797.28,-0.0712,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/16/2013,1804.06,0.3758,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/17/2013,1804.06,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/18/2013,1804.06,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/19/2013,1809.58,0.305,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/20/2013,1809.83,0.0138,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/21/2013,1812.35,0.139,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/22/2013,1822.78,0.5722,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/23/2013,1825.79,0.1649,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/24/2013,1825.79,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/25/2013,1825.79,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/26/2013,1825.79,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/27/2013,1828.95,0.1728,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/28/2013,1832.2,0.1774,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/29/2013,1832.2,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/30/2013,1832.2,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,3/31/2013,1832.2,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/1/2013,1832.2,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/2/2013,1823.12,-0.498,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/3/2013,1817.14,-0.3291,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/4/2013,1819.93,0.1533,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/5/2013,1829.01,0.4964,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/6/2013,1826.88,-0.1166,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/7/2013,1826.88,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/8/2013,1826.88,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/9/2013,1817.66,-0.5072,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/10/2013,1813.11,-0.251,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/11/2013,1821.2,0.4442,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/12/2013,1823.84,0.1447,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/13/2013,1827.79,0.2161,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/14/2013,1827.79,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/15/2013,1827.79,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/16/2013,1834.86,0.3853,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/17/2013,1833.98,-0.048,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/18/2013,1846.46,0.6759,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/19/2013,1847.02,0.0303,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/20/2013,1835.57,-0.6238,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/21/2013,1835.57,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/22/2013,1835.57,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/23/2013,1841.14,0.3025,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/24/2013,1838.03,-0.1692,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/25/2013,1836.79,-0.0675,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/26/2013,1830.84,-0.325,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/27/2013,1833.7,0.156,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/28/2013,1833.7,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/29/2013,1833.7,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,4/30/2013,1828.79,-0.2685,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/1/2013,1825.83,-0.1621,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/2/2013,1825.83,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/3/2013,1836.34,0.5723,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/4/2013,1835.88,-0.0251,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/5/2013,1835.88,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/6/2013,1835.88,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/7/2013,1831.42,-0.2435,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/8/2013,1827.13,-0.2348,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/9/2013,1830.7,0.195,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/10/2013,1833.07,0.1293,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/11/2013,1834.83,0.0959,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/12/2013,1834.83,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/13/2013,1834.83,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/14/2013,1834.83,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/15/2013,1838.63,0.2067,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/16/2013,1843.75,0.2777,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/17/2013,1838.82,-0.2681,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/18/2013,1841.35,0.1374,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/19/2013,1841.35,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/20/2013,1841.35,0,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/21/2013,1842.59,0.0673,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/22/2013,1846.76,0.2258,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/23/2013,1850.55,0.2048,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/24/2013,1864.02,0.7226,TRUE,,,,,,,,,,,,,,,,,,,,,
exchangeRate,COP,USD,5/25/2013,1874.1,0.5379,TRUE,,,,,,,,,,,,,,,,,,,,,
